,W eco,W soc,K,Recovery rate,Delay for societal,Divorce
8657,0.4,0.0,3.9999999999999982,0.2,0.5,52.25567234980452
8658,0.4,0.0,3.9999999999999982,0.2,1.5,52.39194186857825
8659,0.4,0.0,3.9999999999999982,0.2,2.5,51.09774645613085
8660,0.4,0.0,3.9999999999999982,0.2,3.5,48.67385205800773
8661,0.4,0.0,3.9999999999999982,0.2,4.5,48.610151458701075
8662,0.4,0.0,3.9999999999999982,0.2,5.5,50.7757879394411
8663,0.4,0.0,3.9999999999999982,0.2,6.5,53.22973744657958
8664,0.4,0.0,3.9999999999999982,0.2,7.5,54.825563434549736
8665,0.4,0.0,3.9999999999999982,0.2,8.5,55.34599831864625
8666,0.4,0.0,3.9999999999999982,0.2,9.5,55.0266704939736
8667,0.4,0.0,3.9999999999999982,0.2,10.5,54.218154066564814
8668,0.4,0.0,3.9999999999999982,0.4,0.5,71.32104443433586
8669,0.4,0.0,3.9999999999999982,0.4,1.5,71.08069533808198
8670,0.4,0.0,3.9999999999999982,0.4,2.5,74.56231788498404
8671,0.4,0.0,3.9999999999999982,0.4,3.5,75.82941913109416
8672,0.4,0.0,3.9999999999999982,0.4,4.5,72.77360339961668
8673,0.4,0.0,3.9999999999999982,0.4,5.5,70.35515819148902
8674,0.4,0.0,3.9999999999999982,0.4,6.5,69.91885989567847
8675,0.4,0.0,3.9999999999999982,0.4,7.5,70.51685428500988
8676,0.4,0.0,3.9999999999999982,0.4,8.5,71.26606675485932
8677,0.4,0.0,3.9999999999999982,0.4,9.5,71.78815117277937
8678,0.4,0.0,3.9999999999999982,0.4,10.5,72.02045042728459
8679,0.4,0.0,3.9999999999999982,0.6000000000000001,0.5,82.59925735452921
8680,0.4,0.0,3.9999999999999982,0.6000000000000001,1.5,80.62644961156153
8681,0.4,0.0,3.9999999999999982,0.6000000000000001,2.5,78.54065763687794
8682,0.4,0.0,3.9999999999999982,0.6000000000000001,3.5,82.86383001008372
8683,0.4,0.0,3.9999999999999982,0.6000000000000001,4.5,84.82651959358822
8684,0.4,0.0,3.9999999999999982,0.6000000000000001,5.5,84.06341764736626
8685,0.4,0.0,3.9999999999999982,0.6000000000000001,6.5,83.02980386104866
8686,0.4,0.0,3.9999999999999982,0.6000000000000001,7.5,82.55158835684776
8687,0.4,0.0,3.9999999999999982,0.6000000000000001,8.5,82.49337313650571
8688,0.4,0.0,3.9999999999999982,0.6000000000000001,9.5,82.58780057247162
8689,0.4,0.0,3.9999999999999982,0.6000000000000001,10.5,82.67592305752797
8690,0.4,0.0,3.9999999999999982,0.8,0.5,90.60838491922134
8691,0.4,0.0,3.9999999999999982,0.8,1.5,92.99004297794525
8692,0.4,0.0,3.9999999999999982,0.8,2.5,87.3475519289226
8693,0.4,0.0,3.9999999999999982,0.8,3.5,86.24986568733063
8694,0.4,0.0,3.9999999999999982,0.8,4.5,88.65892205753836
8695,0.4,0.0,3.9999999999999982,0.8,5.5,89.74317261450805
8696,0.4,0.0,3.9999999999999982,0.8,6.5,89.8100361471555
8697,0.4,0.0,3.9999999999999982,0.8,7.5,89.68067390237132
8698,0.4,0.0,3.9999999999999982,0.8,8.5,89.6328807690884
8699,0.4,0.0,3.9999999999999982,0.8,9.5,89.66148196313492
8700,0.4,0.0,3.9999999999999982,0.8,10.5,89.70544285106844
8701,0.4,0.0,3.9999999999999982,1.0,0.5,94.35375092446981
8702,0.4,0.0,3.9999999999999982,1.0,1.5,98.24396328304783
8703,0.4,0.0,3.9999999999999982,1.0,2.5,99.31515478597628
8704,0.4,0.0,3.9999999999999982,1.0,3.5,94.48836381017364
8705,0.4,0.0,3.9999999999999982,1.0,4.5,94.0736820605918
8706,0.4,0.0,3.9999999999999982,1.0,5.5,94.75949755780982
8707,0.4,0.0,3.9999999999999982,1.0,6.5,95.08938200602731
8708,0.4,0.0,3.9999999999999982,1.0,7.5,95.18257051945356
8709,0.4,0.0,3.9999999999999982,1.0,8.5,95.23148952639858
8710,0.4,0.0,3.9999999999999982,1.0,9.5,95.28782824281893
8711,0.4,0.0,3.9999999999999982,1.0,10.5,95.33816865679037
8712,0.4,0.2,-4.0,0.0,0.5,0.08993961481620037
8713,0.4,0.2,-4.0,0.0,1.5,0.10142111643070825
8714,0.4,0.2,-4.0,0.0,2.5,0.11425422493510765
8715,0.4,0.2,-4.0,0.0,3.5,0.12859992203825965
8716,0.4,0.2,-4.0,0.0,4.5,0.14459813987197168
8717,0.4,0.2,-4.0,0.0,5.5,0.16234229756791266
8718,0.4,0.2,-4.0,0.0,6.5,0.18183115451615783
8719,0.4,0.2,-4.0,0.0,7.5,0.20293450021623657
8720,0.4,0.2,-4.0,0.0,8.5,0.22539852140601702
8721,0.4,0.2,-4.0,0.0,9.5,0.24888330714405313
8722,0.4,0.2,-4.0,0.0,10.5,0.2730094764556115
8723,0.4,0.2,-4.0,0.2,0.5,95.17490732183886
8724,0.4,0.2,-4.0,0.2,1.5,95.20606111220941
8725,0.4,0.2,-4.0,0.2,2.5,95.22788988824136
8726,0.4,0.2,-4.0,0.2,3.5,95.24126121473363
8727,0.4,0.2,-4.0,0.2,4.5,95.24731763493881
8728,0.4,0.2,-4.0,0.2,5.5,95.23657589520408
8729,0.4,0.2,-4.0,0.2,6.5,95.19474971161003
8730,0.4,0.2,-4.0,0.2,7.5,95.11690157311659
8731,0.4,0.2,-4.0,0.2,8.5,95.0067342838249
8732,0.4,0.2,-4.0,0.2,9.5,94.86968613301467
8733,0.4,0.2,-4.0,0.2,10.5,94.7094892284125
8734,0.4,0.2,-4.0,0.4,0.5,118.1388070042206
8735,0.4,0.2,-4.0,0.4,1.5,118.12329214369021
8736,0.4,0.2,-4.0,0.4,2.5,118.10579563714668
8737,0.4,0.2,-4.0,0.4,3.5,118.08790175426826
8738,0.4,0.2,-4.0,0.4,4.5,118.0822503025948
8739,0.4,0.2,-4.0,0.4,5.5,118.1091893157451
8740,0.4,0.2,-4.0,0.4,6.5,118.14978842225787
8741,0.4,0.2,-4.0,0.4,7.5,118.16104337056602
8742,0.4,0.2,-4.0,0.4,8.5,118.11558058808157
8743,0.4,0.2,-4.0,0.4,9.5,118.0079572717741
8744,0.4,0.2,-4.0,0.4,10.5,117.84462716035695
8745,0.4,0.2,-4.0,0.6000000000000001,0.5,124.54902264868895
8746,0.4,0.2,-4.0,0.6000000000000001,1.5,124.5447331517705
8747,0.4,0.2,-4.0,0.6000000000000001,2.5,124.5336305662305
8748,0.4,0.2,-4.0,0.6000000000000001,3.5,124.4950335511309
8749,0.4,0.2,-4.0,0.6000000000000001,4.5,124.40400450578906
8750,0.4,0.2,-4.0,0.6000000000000001,5.5,124.2845863874303
8751,0.4,0.2,-4.0,0.6000000000000001,6.5,124.1979271821241
8752,0.4,0.2,-4.0,0.6000000000000001,7.5,124.14955740143365
8753,0.4,0.2,-4.0,0.6000000000000001,8.5,124.11096071513339
8754,0.4,0.2,-4.0,0.6000000000000001,9.5,124.05711665743452
8755,0.4,0.2,-4.0,0.6000000000000001,10.5,123.9760829988326
8756,0.4,0.2,-4.0,0.8,0.5,126.28408710563971
8757,0.4,0.2,-4.0,0.8,1.5,126.30189404419426
8758,0.4,0.2,-4.0,0.8,2.5,126.38947896088429
8759,0.4,0.2,-4.0,0.8,3.5,126.49671765457407
8760,0.4,0.2,-4.0,0.8,4.5,126.5831391644551
8761,0.4,0.2,-4.0,0.8,5.5,126.56159607011688
8762,0.4,0.2,-4.0,0.8,6.5,126.47350052512354
8763,0.4,0.2,-4.0,0.8,7.5,126.38458001271601
8764,0.4,0.2,-4.0,0.8,8.5,126.31562979333808
8765,0.4,0.2,-4.0,0.8,9.5,126.26096393684635
8766,0.4,0.2,-4.0,0.8,10.5,126.2101425328129
8767,0.4,0.2,-4.0,1.0,0.5,127.00270126076718
8768,0.4,0.2,-4.0,1.0,1.5,126.9290116843014
8769,0.4,0.2,-4.0,1.0,2.5,126.91180991051485
8770,0.4,0.2,-4.0,1.0,3.5,126.9569106052961
8771,0.4,0.2,-4.0,1.0,4.5,127.1228632823621
8772,0.4,0.2,-4.0,1.0,5.5,127.28160331472466
8773,0.4,0.2,-4.0,1.0,6.5,127.35133513464503
8774,0.4,0.2,-4.0,1.0,7.5,127.36301254087445
8775,0.4,0.2,-4.0,1.0,8.5,127.35709831257635
8776,0.4,0.2,-4.0,1.0,9.5,127.35223986592342
8777,0.4,0.2,-4.0,1.0,10.5,127.35269644524926
8778,0.4,0.2,-3.2,0.0,0.5,0.10807244920877902
8779,0.4,0.2,-3.2,0.0,1.5,0.12207486345995215
8780,0.4,0.2,-3.2,0.0,2.5,0.1376926718205978
8781,0.4,0.2,-3.2,0.0,3.5,0.15511014521293998
8782,0.4,0.2,-3.2,0.0,4.5,0.17447886886311664
8783,0.4,0.2,-3.2,0.0,5.5,0.19588430609579985
8784,0.4,0.2,-3.2,0.0,6.5,0.21929352942587793
8785,0.4,0.2,-3.2,0.0,7.5,0.2445216014523926
8786,0.4,0.2,-3.2,0.0,8.5,0.2712431497525626
8787,0.4,0.2,-3.2,0.0,9.5,0.29903904409901716
8788,0.4,0.2,-3.2,0.0,10.5,0.3274518080228621
8789,0.4,0.2,-3.2,0.2,0.5,93.19210270560572
8790,0.4,0.2,-3.2,0.2,1.5,93.22288363333101
8791,0.4,0.2,-3.2,0.2,2.5,93.24237063007338
8792,0.4,0.2,-3.2,0.2,3.5,93.25403020493972
8793,0.4,0.2,-3.2,0.2,4.5,93.26000312284924
8794,0.4,0.2,-3.2,0.2,5.5,93.24989942603625
8795,0.4,0.2,-3.2,0.2,6.5,93.20763603136939
8796,0.4,0.2,-3.2,0.2,7.5,93.12770672129967
8797,0.4,0.2,-3.2,0.2,8.5,93.01478780755868
8798,0.4,0.2,-3.2,0.2,9.5,92.87576564071874
8799,0.4,0.2,-3.2,0.2,10.5,92.71545977873474
8800,0.4,0.2,-3.2,0.4,0.5,114.26760244701174
8801,0.4,0.2,-3.2,0.4,1.5,114.25565583101682
8802,0.4,0.2,-3.2,0.4,2.5,114.23901832643284
8803,0.4,0.2,-3.2,0.4,3.5,114.22135466368584
8804,0.4,0.2,-3.2,0.4,4.5,114.22004410772507
8805,0.4,0.2,-3.2,0.4,5.5,114.25586729626353
8806,0.4,0.2,-3.2,0.4,6.5,114.30888729586934
8807,0.4,0.2,-3.2,0.4,7.5,114.33704204814542
8808,0.4,0.2,-3.2,0.4,8.5,114.31427106607865
8809,0.4,0.2,-3.2,0.4,9.5,114.23557779355102
8810,0.4,0.2,-3.2,0.4,10.5,114.10698322127259
8811,0.4,0.2,-3.2,0.6000000000000001,0.5,120.33644065110533
8812,0.4,0.2,-3.2,0.6000000000000001,1.5,120.32255945567466
8813,0.4,0.2,-3.2,0.6000000000000001,2.5,120.31083903235566
8814,0.4,0.2,-3.2,0.6000000000000001,3.5,120.26715292338189
8815,0.4,0.2,-3.2,0.6000000000000001,4.5,120.17336825512925
8816,0.4,0.2,-3.2,0.6000000000000001,5.5,120.06641358102425
8817,0.4,0.2,-3.2,0.6000000000000001,6.5,120.00104368277046
8818,0.4,0.2,-3.2,0.6000000000000001,7.5,119.97691105751679
8819,0.4,0.2,-3.2,0.6000000000000001,8.5,119.96548918342378
8820,0.4,0.2,-3.2,0.6000000000000001,9.5,119.94316232099102
8821,0.4,0.2,-3.2,0.6000000000000001,10.5,119.89850078008205
8822,0.4,0.2,-3.2,0.8,0.5,122.33712308834957
8823,0.4,0.2,-3.2,0.8,1.5,122.3545064244972
8824,0.4,0.2,-3.2,0.8,2.5,122.43493868329908
8825,0.4,0.2,-3.2,0.8,3.5,122.53746701558916
8826,0.4,0.2,-3.2,0.8,4.5,122.6012369731275
8827,0.4,0.2,-3.2,0.8,5.5,122.56770225393005
8828,0.4,0.2,-3.2,0.8,6.5,122.48747244818732
8829,0.4,0.2,-3.2,0.8,7.5,122.41638694781275
8830,0.4,0.2,-3.2,0.8,8.5,122.36869608715732
8831,0.4,0.2,-3.2,0.8,9.5,122.33721608448074
8832,0.4,0.2,-3.2,0.8,10.5,122.31167182149471
8833,0.4,0.2,-3.2,1.0,0.5,123.43646397635688
8834,0.4,0.2,-3.2,1.0,1.5,123.40583706085933
8835,0.4,0.2,-3.2,1.0,2.5,123.39281566479539
8836,0.4,0.2,-3.2,1.0,3.5,123.45762696423964
8837,0.4,0.2,-3.2,1.0,4.5,123.61671458052675
8838,0.4,0.2,-3.2,1.0,5.5,123.74707983598557
8839,0.4,0.2,-3.2,1.0,6.5,123.79819080648856
8840,0.4,0.2,-3.2,1.0,7.5,123.8047754881241
8841,0.4,0.2,-3.2,1.0,8.5,123.80147207960857
8842,0.4,0.2,-3.2,1.0,9.5,123.80295598916204
8843,0.4,0.2,-3.2,1.0,10.5,123.81191275698956
8844,0.4,0.2,-2.4000000000000004,0.0,0.5,0.14855321916838546
8845,0.4,0.2,-2.4000000000000004,0.0,1.5,0.16682517909428374
8846,0.4,0.2,-2.4000000000000004,0.0,2.5,0.18700958817450278
8847,0.4,0.2,-2.4000000000000004,0.0,3.5,0.20929002380180858
8848,0.4,0.2,-2.4000000000000004,0.0,4.5,0.23379541959173805
8849,0.4,0.2,-2.4000000000000004,0.0,5.5,0.2605587596020082
8850,0.4,0.2,-2.4000000000000004,0.0,6.5,0.2894649472011797
8851,0.4,0.2,-2.4000000000000004,0.0,7.5,0.320223897540351
8852,0.4,0.2,-2.4000000000000004,0.0,8.5,0.35239471043241566
8853,0.4,0.2,-2.4000000000000004,0.0,9.5,0.3854468754959687
8854,0.4,0.2,-2.4000000000000004,0.0,10.5,0.41882744292820884
8855,0.4,0.2,-2.4000000000000004,0.2,0.5,90.32250577209852
8856,0.4,0.2,-2.4000000000000004,0.2,1.5,90.35101953723503
8857,0.4,0.2,-2.4000000000000004,0.2,2.5,90.36784196290127
8858,0.4,0.2,-2.4000000000000004,0.2,3.5,90.37795617157835
8859,0.4,0.2,-2.4000000000000004,0.2,4.5,90.38360090633502
8860,0.4,0.2,-2.4000000000000004,0.2,5.5,90.3741669563328
8861,0.4,0.2,-2.4000000000000004,0.2,6.5,90.33436409744736
8862,0.4,0.2,-2.4000000000000004,0.2,7.5,90.26003096600125
8863,0.4,0.2,-2.4000000000000004,0.2,8.5,90.15686722319376
8864,0.4,0.2,-2.4000000000000004,0.2,9.5,90.03212103356496
8865,0.4,0.2,-2.4000000000000004,0.2,10.5,89.89039863435501
8866,0.4,0.2,-2.4000000000000004,0.4,0.5,109.74102270018594
8867,0.4,0.2,-2.4000000000000004,0.4,1.5,109.72942163257473
8868,0.4,0.2,-2.4000000000000004,0.4,2.5,109.7154478615931
8869,0.4,0.2,-2.4000000000000004,0.4,3.5,109.70062348381892
8870,0.4,0.2,-2.4000000000000004,0.4,4.5,109.70599839318326
8871,0.4,0.2,-2.4000000000000004,0.4,5.5,109.74986967419937
8872,0.4,0.2,-2.4000000000000004,0.4,6.5,109.81110813839193
8873,0.4,0.2,-2.4000000000000004,0.4,7.5,109.85245201856686
8874,0.4,0.2,-2.4000000000000004,0.4,8.5,109.85237370492915
8875,0.4,0.2,-2.4000000000000004,0.4,9.5,109.80720607500736
8876,0.4,0.2,-2.4000000000000004,0.4,10.5,109.72191548512477
8877,0.4,0.2,-2.4000000000000004,0.6000000000000001,0.5,115.8360884798452
8878,0.4,0.2,-2.4000000000000004,0.6000000000000001,1.5,115.80925638607191
8879,0.4,0.2,-2.4000000000000004,0.6000000000000001,2.5,115.79219158290073
8880,0.4,0.2,-2.4000000000000004,0.6000000000000001,3.5,115.744072243239
8881,0.4,0.2,-2.4000000000000004,0.6000000000000001,4.5,115.6534690011446
8882,0.4,0.2,-2.4000000000000004,0.6000000000000001,5.5,115.5652613144158
8883,0.4,0.2,-2.4000000000000004,0.6000000000000001,6.5,115.52216815616282
8884,0.4,0.2,-2.4000000000000004,0.6000000000000001,7.5,115.51799500354468
8885,0.4,0.2,-2.4000000000000004,0.6000000000000001,8.5,115.52703322726329
8886,0.4,0.2,-2.4000000000000004,0.6000000000000001,9.5,115.52946056290477
8887,0.4,0.2,-2.4000000000000004,0.6000000000000001,10.5,115.51557050110398
8888,0.4,0.2,-2.4000000000000004,0.8,0.5,118.27354239104433
8889,0.4,0.2,-2.4000000000000004,0.8,1.5,118.30573557882302
8890,0.4,0.2,-2.4000000000000004,0.8,2.5,118.37639003817544
8891,0.4,0.2,-2.4000000000000004,0.8,3.5,118.46398828783944
8892,0.4,0.2,-2.4000000000000004,0.8,4.5,118.50048563216018
8893,0.4,0.2,-2.4000000000000004,0.8,5.5,118.45766530248754
8894,0.4,0.2,-2.4000000000000004,0.8,6.5,118.38814211344487
8895,0.4,0.2,-2.4000000000000004,0.8,7.5,118.3342637756205
8896,0.4,0.2,-2.4000000000000004,0.8,8.5,118.30391863027499
8897,0.4,0.2,-2.4000000000000004,0.8,9.5,118.28970630069419
8898,0.4,0.2,-2.4000000000000004,0.8,10.5,118.28264257163848
8899,0.4,0.2,-2.4000000000000004,1.0,0.5,119.85419250995531
8900,0.4,0.2,-2.4000000000000004,1.0,1.5,119.86233735903552
8901,0.4,0.2,-2.4000000000000004,1.0,2.5,119.86510988998737
8902,0.4,0.2,-2.4000000000000004,1.0,3.5,119.94488824790488
8903,0.4,0.2,-2.4000000000000004,1.0,4.5,120.08422625327404
8904,0.4,0.2,-2.4000000000000004,1.0,5.5,120.18026340075103
8905,0.4,0.2,-2.4000000000000004,1.0,6.5,120.21149846742618
8906,0.4,0.2,-2.4000000000000004,1.0,7.5,120.21191383140895
8907,0.4,0.2,-2.4000000000000004,1.0,8.5,120.20864683146344
8908,0.4,0.2,-2.4000000000000004,1.0,9.5,120.21232205674559
8909,0.4,0.2,-2.4000000000000004,1.0,10.5,120.22444102027158
8910,0.4,0.2,-1.6000000000000005,0.0,0.5,0.2526598676154867
8911,0.4,0.2,-1.6000000000000005,0.0,1.5,0.27798244304380726
8912,0.4,0.2,-1.6000000000000005,0.0,2.5,0.305323592703988
8913,0.4,0.2,-1.6000000000000005,0.0,3.5,0.33479571868677993
8914,0.4,0.2,-1.6000000000000005,0.0,4.5,0.3664257230693565
8915,0.4,0.2,-1.6000000000000005,0.0,5.5,0.40011327870199187
8916,0.4,0.2,-1.6000000000000005,0.0,6.5,0.43558925190027886
8917,0.4,0.2,-1.6000000000000005,0.0,7.5,0.47240539229553086
8918,0.4,0.2,-1.6000000000000005,0.0,8.5,0.5099794475030843
8919,0.4,0.2,-1.6000000000000005,0.0,9.5,0.5476753949965275
8920,0.4,0.2,-1.6000000000000005,0.0,10.5,0.584881261462171
8921,0.4,0.2,-1.6000000000000005,0.2,0.5,86.39547884216326
8922,0.4,0.2,-1.6000000000000005,0.2,1.5,86.42068323163925
8923,0.4,0.2,-1.6000000000000005,0.2,2.5,86.43551565311321
8924,0.4,0.2,-1.6000000000000005,0.2,3.5,86.44386742603871
8925,0.4,0.2,-1.6000000000000005,0.2,4.5,86.44717751422729
8926,0.4,0.2,-1.6000000000000005,0.2,5.5,86.43691325744695
8927,0.4,0.2,-1.6000000000000005,0.2,6.5,86.4031177375211
8928,0.4,0.2,-1.6000000000000005,0.2,7.5,86.3453962503873
8929,0.4,0.2,-1.6000000000000005,0.2,8.5,86.26970683940408
8930,0.4,0.2,-1.6000000000000005,0.2,9.5,86.18147254904659
8931,0.4,0.2,-1.6000000000000005,0.2,10.5,86.08302367434511
8932,0.4,0.2,-1.6000000000000005,0.4,0.5,104.71141027493255
8933,0.4,0.2,-1.6000000000000005,0.4,1.5,104.69499608609017
8934,0.4,0.2,-1.6000000000000005,0.4,2.5,104.68483133082027
8935,0.4,0.2,-1.6000000000000005,0.4,3.5,104.67799339331258
8936,0.4,0.2,-1.6000000000000005,0.4,4.5,104.69209487910942
8937,0.4,0.2,-1.6000000000000005,0.4,5.5,104.73728542879314
8938,0.4,0.2,-1.6000000000000005,0.4,6.5,104.79381277644305
8939,0.4,0.2,-1.6000000000000005,0.4,7.5,104.83532904288059
8940,0.4,0.2,-1.6000000000000005,0.4,8.5,104.84864599660021
8941,0.4,0.2,-1.6000000000000005,0.4,9.5,104.83230076140542
8942,0.4,0.2,-1.6000000000000005,0.4,10.5,104.78960921882785
8943,0.4,0.2,-1.6000000000000005,0.6000000000000001,0.5,111.16190394657421
8944,0.4,0.2,-1.6000000000000005,0.6000000000000001,1.5,111.13011652156564
8945,0.4,0.2,-1.6000000000000005,0.6000000000000001,2.5,111.10280826666047
8946,0.4,0.2,-1.6000000000000005,0.6000000000000001,3.5,111.05218919494493
8947,0.4,0.2,-1.6000000000000005,0.6000000000000001,4.5,110.97637849987646
8948,0.4,0.2,-1.6000000000000005,0.6000000000000001,5.5,110.91515633947168
8949,0.4,0.2,-1.6000000000000005,0.6000000000000001,6.5,110.89296724225574
8950,0.4,0.2,-1.6000000000000005,0.6000000000000001,7.5,110.90021024047424
8951,0.4,0.2,-1.6000000000000005,0.6000000000000001,8.5,110.91793346479312
8952,0.4,0.2,-1.6000000000000005,0.6000000000000001,9.5,110.93270518195541
8953,0.4,0.2,-1.6000000000000005,0.6000000000000001,10.5,110.9378325598952
8954,0.4,0.2,-1.6000000000000005,0.8,0.5,114.16570792684489
8955,0.4,0.2,-1.6000000000000005,0.8,1.5,114.22159478399952
8956,0.4,0.2,-1.6000000000000005,0.8,2.5,114.28271233948294
8957,0.4,0.2,-1.6000000000000005,0.8,3.5,114.34302239077104
8958,0.4,0.2,-1.6000000000000005,0.8,4.5,114.35160290550641
8959,0.4,0.2,-1.6000000000000005,0.8,5.5,114.3076923162266
8960,0.4,0.2,-1.6000000000000005,0.8,6.5,114.25449001949897
8961,0.4,0.2,-1.6000000000000005,0.8,7.5,114.21785910028633
8962,0.4,0.2,-1.6000000000000005,0.8,8.5,114.2005196144743
8963,0.4,0.2,-1.6000000000000005,0.8,9.5,114.19650626661503
8964,0.4,0.2,-1.6000000000000005,0.8,10.5,114.1993517395372
8965,0.4,0.2,-1.6000000000000005,1.0,0.5,116.32393165187409
8966,0.4,0.2,-1.6000000000000005,1.0,1.5,116.34692429346464
8967,0.4,0.2,-1.6000000000000005,1.0,2.5,116.37325380878552
8968,0.4,0.2,-1.6000000000000005,1.0,3.5,116.45694957081034
8969,0.4,0.2,-1.6000000000000005,1.0,4.5,116.56128109478831
8970,0.4,0.2,-1.6000000000000005,1.0,5.5,116.62003213230857
8971,0.4,0.2,-1.6000000000000005,1.0,6.5,116.6336278118593
8972,0.4,0.2,-1.6000000000000005,1.0,7.5,116.62932334306298
8973,0.4,0.2,-1.6000000000000005,1.0,8.5,116.62522714611113
8974,0.4,0.2,-1.6000000000000005,1.0,9.5,116.62803420401116
8975,0.4,0.2,-1.6000000000000005,1.0,10.5,116.63852129813978
8976,0.4,0.2,-0.8000000000000007,0.0,0.5,0.5541548410350361
8977,0.4,0.2,-0.8000000000000007,0.0,1.5,0.5850941554078133
8978,0.4,0.2,-0.8000000000000007,0.0,2.5,0.6171922292052786
8979,0.4,0.2,-0.8000000000000007,0.0,3.5,0.6504106595792298
8980,0.4,0.2,-0.8000000000000007,0.0,4.5,0.6846277998620511
8981,0.4,0.2,-0.8000000000000007,0.0,5.5,0.719611882395619
8982,0.4,0.2,-0.8000000000000007,0.0,6.5,0.7549975603095398
8983,0.4,0.2,-0.8000000000000007,0.0,7.5,0.7902948650162016
8984,0.4,0.2,-0.8000000000000007,0.0,8.5,0.8249508126448343
8985,0.4,0.2,-0.8000000000000007,0.0,9.5,0.8584336678058342
8986,0.4,0.2,-0.8000000000000007,0.0,10.5,0.890299216085819
8987,0.4,0.2,-0.8000000000000007,0.2,0.5,81.46593899613161
8988,0.4,0.2,-0.8000000000000007,0.2,1.5,81.48528504478041
8989,0.4,0.2,-0.8000000000000007,0.2,2.5,81.4982748629987
8990,0.4,0.2,-0.8000000000000007,0.2,3.5,81.504066824308
8991,0.4,0.2,-0.8000000000000007,0.2,4.5,81.50183903032892
8992,0.4,0.2,-0.8000000000000007,0.2,5.5,81.4886422283929
8993,0.4,0.2,-0.8000000000000007,0.2,6.5,81.46405059500542
8994,0.4,0.2,-0.8000000000000007,0.2,7.5,81.43197907308016
8995,0.4,0.2,-0.8000000000000007,0.2,8.5,81.39663760504027
8996,0.4,0.2,-0.8000000000000007,0.2,9.5,81.35954783008918
8997,0.4,0.2,-0.8000000000000007,0.2,10.5,81.31968080328075
8998,0.4,0.2,-0.8000000000000007,0.4,0.5,99.41492358127073
8999,0.4,0.2,-0.8000000000000007,0.4,1.5,99.39376312656574
9000,0.4,0.2,-0.8000000000000007,0.4,2.5,99.385645952943
9001,0.4,0.2,-0.8000000000000007,0.4,3.5,99.38933004332281
9002,0.4,0.2,-0.8000000000000007,0.4,4.5,99.40933752711489
9003,0.4,0.2,-0.8000000000000007,0.4,5.5,99.44283272225266
9004,0.4,0.2,-0.8000000000000007,0.4,6.5,99.47689547734518
9005,0.4,0.2,-0.8000000000000007,0.4,7.5,99.50116128002449
9006,0.4,0.2,-0.8000000000000007,0.4,8.5,99.51239157598334
9007,0.4,0.2,-0.8000000000000007,0.4,9.5,99.5112717397654
9008,0.4,0.2,-0.8000000000000007,0.4,10.5,99.49922501789516
9009,0.4,0.2,-0.8000000000000007,0.6000000000000001,0.5,106.42094069427426
9010,0.4,0.2,-0.8000000000000007,0.6000000000000001,1.5,106.40299594136691
9011,0.4,0.2,-0.8000000000000007,0.6000000000000001,2.5,106.37195863395903
9012,0.4,0.2,-0.8000000000000007,0.6000000000000001,3.5,106.3283499140507
9013,0.4,0.2,-0.8000000000000007,0.6000000000000001,4.5,106.2827242769854
9014,0.4,0.2,-0.8000000000000007,0.6000000000000001,5.5,106.2548355572239
9015,0.4,0.2,-0.8000000000000007,0.6000000000000001,6.5,106.24923077749837
9016,0.4,0.2,-0.8000000000000007,0.6000000000000001,7.5,106.25765314683598
9017,0.4,0.2,-0.8000000000000007,0.6000000000000001,8.5,106.27106640608221
9018,0.4,0.2,-0.8000000000000007,0.6000000000000001,9.5,106.28381834336403
9019,0.4,0.2,-0.8000000000000007,0.6000000000000001,10.5,106.29298257073351
9020,0.4,0.2,-0.8000000000000007,0.8,0.5,110.09802507937604
9021,0.4,0.2,-0.8000000000000007,0.8,1.5,110.15801981445829
9022,0.4,0.2,-0.8000000000000007,0.8,2.5,110.20548409596559
9023,0.4,0.2,-0.8000000000000007,0.8,3.5,110.23117176374677
9024,0.4,0.2,-0.8000000000000007,0.8,4.5,110.22089115911419
9025,0.4,0.2,-0.8000000000000007,0.8,5.5,110.18963649188264
9026,0.4,0.2,-0.8000000000000007,0.8,6.5,110.16007255465284
9027,0.4,0.2,-0.8000000000000007,0.8,7.5,110.14155482299681
9028,0.4,0.2,-0.8000000000000007,0.8,8.5,110.13380439719715
9029,0.4,0.2,-0.8000000000000007,0.8,9.5,110.13368621735106
9030,0.4,0.2,-0.8000000000000007,0.8,10.5,110.13808707382735
9031,0.4,0.2,-0.8000000000000007,1.0,0.5,112.90873809197743
9032,0.4,0.2,-0.8000000000000007,1.0,1.5,112.91689725543291
9033,0.4,0.2,-0.8000000000000007,1.0,2.5,112.95557176699465
9034,0.4,0.2,-0.8000000000000007,1.0,3.5,113.02034809878833
9035,0.4,0.2,-0.8000000000000007,1.0,4.5,113.07577110734152
9036,0.4,0.2,-0.8000000000000007,1.0,5.5,113.09960847124188
9037,0.4,0.2,-0.8000000000000007,1.0,6.5,113.10158272317
9038,0.4,0.2,-0.8000000000000007,1.0,7.5,113.09654639867884
9039,0.4,0.2,-0.8000000000000007,1.0,8.5,113.0928932515169
9040,0.4,0.2,-0.8000000000000007,1.0,9.5,113.09369259064546
9041,0.4,0.2,-0.8000000000000007,1.0,10.5,113.09933469329242
9042,0.4,0.2,-8.881784197001252e-16,0.0,0.5,1.3756299849205071
